proteinA,Gene_Symbol,proteinB,Accession
Q86UU5,GGN,SARS-CoV-2_nsp10,P0DTC1
A6NCL1,GMNC,SARS-CoV-2_nsp10,P0DTC1
Q7L5D6,GET4,SARS-CoV-2_nsp10,P0DTC1
P16260,SLC25A16,SARS-CoV-2_nsp10,P0DTC1
P55107,GDF10,SARS-CoV-2_nsp10,P0DTC1
P14136,GFAP,SARS-CoV-2_nsp10,P0DTC1
Q6KF10,GDF6,SARS-CoV-2_nsp10,P0DTC1
P62879,GNB2,SARS-CoV-2_nsp10,P0DTC1
Q14397,GCKR,SARS-CoV-2_nsp10,P0DTC1
Q92616,GCN1,SARS-CoV-2_nsp10,P0DTC1
Q9BTL4,IER2,SARS-CoV-2_nsp10,P0DTC1
Q9HBG6,IFT122,SARS-CoV-2_nsp10,P0DTC1
Q96RY7,IFT140,SARS-CoV-2_nsp10,P0DTC1
A0A0B4J1Y9,IGHV3-72,SARS-CoV-2_nsp10,P0DTC1
Q16666,IFI16,SARS-CoV-2_nsp10,P0DTC1
O14920,IKBKB,SARS-CoV-2_nsp10,P0DTC1
B1ANH7,IBA57-DT,SARS-CoV-2_nsp10,P0DTC1
Q9BXV9,GON7,SARS-CoV-2_nsp10,P0DTC1
Q9Y5U9,IER3IP1,SARS-CoV-2_nsp10,P0DTC1
Q9H910,JPT2,SARS-CoV-2_nsp10,P0DTC1
Q16538,GPR162,SARS-CoV-2_nsp10,P0DTC1
Q96AB3,ISOC2,SARS-CoV-2_nsp10,P0DTC1
Q6IE38,SPINK14,SARS-CoV-2_nsp10,P0DTC1
P07359,GP1BA,SARS-CoV-2_nsp10,P0DTC1
Q9H2G9,BLZF1,SARS-CoV-2_nsp10,P0DTC1
Q9NW75,GPATCH2,SARS-CoV-2_nsp10,P0DTC1
O43187,IRAK2,SARS-CoV-2_nsp10,P0DTC1
Q96I76,GPATCH3,SARS-CoV-2_nsp10,P0DTC1
Q8N7X0,ADGB,SARS-CoV-2_nsp10,P0DTC1
Q96Q83,ALKBH3,SARS-CoV-2_nsp10,P0DTC1
Q9UKV8,AGO2,SARS-CoV-2_nsp10,P0DTC1
Q96IZ2,ADTRP,SARS-CoV-2_nsp10,P0DTC1
Q08828,ADCY1,SARS-CoV-2_nsp10,P0DTC1
P17213,BPI,SARS-CoV-2_nsp10,P0DTC1
O43707,ACTN4,SARS-CoV-2_nsp10,P0DTC1
P06280,GLA,SARS-CoV-2_nsp10,P0DTC1
C9JUS6,ADM5,SARS-CoV-2_nsp10,P0DTC1
P0DO97,CCDC192,SARS-CoV-2_nsp10,P0DTC1
O75078,ADAM11,SARS-CoV-2_nsp10,P0DTC1
P54922,ADPRH,SARS-CoV-2_nsp10,P0DTC1
P04424,ASL,SARS-CoV-2_nsp10,P0DTC1
Q14511,NEDD9,SARS-CoV-2_nsp10,P0DTC1
Q14444,CAPRIN1,SARS-CoV-2_nsp10,P0DTC1
Q86V15,CASZ1,SARS-CoV-2_nsp10,P0DTC1
P53367,ARFIP1,SARS-CoV-2_nsp10,P0DTC1
Q8N5S3,C2orf73,SARS-CoV-2_nsp10,P0DTC1
Q96DR7,ARHGEF26,SARS-CoV-2_nsp10,P0DTC1
Q96IT6,ARHGAP5-AS1,SARS-CoV-2_nsp10,P0DTC1
Q9UJX5,ANAPC4,SARS-CoV-2_nsp10,P0DTC1
Q16663,CCL15,SARS-CoV-2_nsp10,P0DTC1
P16066,NPR1,SARS-CoV-2_nsp10,P0DTC1
O15467,CCL16,SARS-CoV-2_nsp10,P0DTC1
Q8NFD2,ANKK1,SARS-CoV-2_nsp10,P0DTC1
A0A1B0GTC6,C3orf85,SARS-CoV-2_nsp10,P0DTC1
P84077,ARF1,SARS-CoV-2_nsp10,P0DTC1
Q6NSX1,CCDC70,SARS-CoV-2_nsp10,P0DTC1
O15084,ANKRD28,SARS-CoV-2_nsp10,P0DTC1
P61204,ARF3,SARS-CoV-2_nsp10,P0DTC1
Q7Z2E3,APTX,SARS-CoV-2_nsp10,P0DTC1
A1IGU5,ARHGEF37,SARS-CoV-2_nsp10,P0DTC1
O95684,CEP43,SARS-CoV-2_nsp10,P0DTC1
Q92754,TFAP2C,SARS-CoV-2_nsp10,P0DTC1
A6NCL7,ANKRD33B,SARS-CoV-2_nsp10,P0DTC1
P53567,CEBPG,SARS-CoV-2_nsp10,P0DTC1
Q9C0C7,AMBRA1,SARS-CoV-2_nsp10,P0DTC1
P05090,APOD,SARS-CoV-2_nsp10,P0DTC1
Q9BXX2,ANKRD30B,SARS-CoV-2_nsp10,P0DTC1
Q9Y6B7,AP4B1,SARS-CoV-2_nsp10,P0DTC1
P02749,APOH,SARS-CoV-2_nsp10,P0DTC1
P48745,CCN3,SARS-CoV-2_nsp10,P0DTC1
P20073,ANXA7,SARS-CoV-2_nsp10,P0DTC1
P20248,CCNA2,SARS-CoV-2_nsp10,P0DTC1
P05496,ATP5MC1,SARS-CoV-2_nsp10,P0DTC1
Q9BZE9,ASPSCR1,SARS-CoV-2_nsp10,P0DTC1
P46597,ASMT,SARS-CoV-2_nsp10,P0DTC1
Q8TBH0,ARRDC2,SARS-CoV-2_nsp10,P0DTC1
H3BNL8,ARMH2,SARS-CoV-2_nsp10,P0DTC1
P15848,ARSB,SARS-CoV-2_nsp10,P0DTC1
Q8IY22,CMIP,SARS-CoV-2_nsp10,P0DTC1
Q86TY3,ARMH4,SARS-CoV-2_nsp10,P0DTC1
Q5FYB1,ARSI,SARS-CoV-2_nsp10,P0DTC1
Q6P1M9,ARMCX5,SARS-CoV-2_nsp10,P0DTC1
Q9UGN4,CD300A,SARS-CoV-2_nsp10,P0DTC1
Q96JQ2,CLMN,SARS-CoV-2_nsp10,P0DTC1
Q8TBE1,CNIH3,SARS-CoV-2_nsp10,P0DTC1
Q03692,COL10A1,SARS-CoV-2_nsp10,P0DTC1
P46100,ATRX,SARS-CoV-2_nsp10,P0DTC1
P56856,CLDN18,SARS-CoV-2_nsp10,P0DTC1
Q9C0C6,CIPC,SARS-CoV-2_nsp10,P0DTC1
P51788,CLCN2,SARS-CoV-2_nsp10,P0DTC1
Q9H324,ADAMTS10,SARS-CoV-2_nsp10,P0DTC1
Q8TE56,ADAMTS17,SARS-CoV-2_nsp10,P0DTC1
P0C843,LINC00032,SARS-CoV-2_nsp10,P0DTC1
Q8TE59,ADAMTS19,SARS-CoV-2_nsp10,P0DTC1
Q9P2X8,LINC00474,SARS-CoV-2_nsp10,P0DTC1
Q9UHI8,ADAMTS1,SARS-CoV-2_nsp10,P0DTC1
Q6ZRZ4,C9orf47,SARS-CoV-2_nsp10,P0DTC1
Q8NHS1,CLDND2,SARS-CoV-2_nsp10,P0DTC1
O95450,ADAMTS2,SARS-CoV-2_nsp10,P0DTC1
A6NGG3,C9orf92,SARS-CoV-2_nsp10,P0DTC1
B1AMM8,LINC00587,SARS-CoV-2_nsp10,P0DTC1
Q9NX76,CMTM6,SARS-CoV-2_nsp10,P0DTC1
Q5T280,SPOUT1,SARS-CoV-2_nsp10,P0DTC1
Q5BN46,C9orf116,SARS-CoV-2_nsp10,P0DTC1
A6NMZ7,COL6A6,SARS-CoV-2_nsp10,P0DTC1
Q8N5M1,ATPAF2,SARS-CoV-2_nsp10,P0DTC1
Q9H8M1,COQ10B,SARS-CoV-2_nsp10,P0DTC1
Q6PB30,CSAG1,SARS-CoV-2_nsp10,P0DTC1
Q96KH6,C18orf12,SARS-CoV-2_nsp10,P0DTC1
Q9NW68,BSDC1,SARS-CoV-2_nsp10,P0DTC1
Q9NWV8,BABAM1,SARS-CoV-2_nsp10,P0DTC1
Q9H2M3,BHMT2,SARS-CoV-2_nsp10,P0DTC1
Q96IK1,BOD1,SARS-CoV-2_nsp10,P0DTC1
O00327,ARNTL,SARS-CoV-2_nsp10,P0DTC1
Q7Z5Y6,BMP8A,SARS-CoV-2_nsp10,P0DTC1
P22004,BMP6,SARS-CoV-2_nsp10,P0DTC1
P36894,BMPR1A,SARS-CoV-2_nsp10,P0DTC1
Q07817,BCL2L1,SARS-CoV-2_nsp10,P0DTC1
Q8WUQ7,CACTIN,SARS-CoV-2_nsp10,P0DTC1
Q9H6Z9,EGLN3,SARS-CoV-2_nsp10,P0DTC1
Q66GS9,CEP135,SARS-CoV-2_nsp10,P0DTC1
Q8TC29,ENKUR,SARS-CoV-2_nsp10,P0DTC1
P98172,EFNB1,SARS-CoV-2_nsp10,P0DTC1
O60869,EDF1,SARS-CoV-2_nsp10,P0DTC1
O43169,CYB5B,SARS-CoV-2_nsp10,P0DTC1
Q02221,COX6A2,SARS-CoV-2_nsp10,P0DTC1
P0DP74,DEFB130A,SARS-CoV-2_nsp10,P0DTC1
P01037,CST1,SARS-CoV-2_nsp10,P0DTC1
P56179,DLX6,SARS-CoV-2_nsp10,P0DTC1
Q0P6D2,DIPK1C,SARS-CoV-2_nsp10,P0DTC1
Q9UBS3,DNAJB9,SARS-CoV-2_nsp10,P0DTC1
A7MBM2,DISP2,SARS-CoV-2_nsp10,P0DTC1
Q9NVH1,DNAJC11,SARS-CoV-2_nsp10,P0DTC1
P51114,FXR1,SARS-CoV-2_nsp10,P0DTC1
Q9Y2G8,DNAJC16,SARS-CoV-2_nsp10,P0DTC1
Q5F1R6,DNAJC21,SARS-CoV-2_nsp10,P0DTC1
Q8N4W6,DNAJC22,SARS-CoV-2_nsp10,P0DTC1
O76075,DFFB,SARS-CoV-2_nsp10,P0DTC1
Q9NYJ7,DLL3,SARS-CoV-2_nsp10,P0DTC1
P58549,FXYD7,SARS-CoV-2_nsp10,P0DTC1
Q9BSY9,DESI2,SARS-CoV-2_nsp10,P0DTC1
Q9UBT3,DKK4,SARS-CoV-2_nsp10,P0DTC1
P17661,DES,SARS-CoV-2_nsp10,P0DTC1
Q9UI46,DNAI1,SARS-CoV-2_nsp10,P0DTC1
Q13283,G3BP1,SARS-CoV-2_nsp10,P0DTC1
Q9UN86,G3BP2,SARS-CoV-2_nsp10,P0DTC1
Q8IYB7,DIS3L2,SARS-CoV-2_nsp10,P0DTC1
P09417,QDPR,SARS-CoV-2_nsp10,P0DTC1
Q15700,DLG2,SARS-CoV-2_nsp10,P0DTC1
Q6UWP2,DHRS11,SARS-CoV-2_nsp10,P0DTC1
Q8TEH3,DENND1A,SARS-CoV-2_nsp10,P0DTC1
O75911,DHRS3,SARS-CoV-2_nsp10,P0DTC1
Q6IQ26,DENND5A,SARS-CoV-2_nsp10,P0DTC1
O14521,SDHD,SARS-CoV-2_nsp10,P0DTC1
Q8WUY9,DEPDC1B,SARS-CoV-2_nsp10,P0DTC1
Q9Y2J2,EPB41L3,SARS-CoV-2_nsp10,P0DTC1
Q66K89,E4F1,SARS-CoV-2_nsp10,P0DTC1
Q6UWU2,GLB1L,SARS-CoV-2_nsp10,P0DTC1
P30084,ECHS1,SARS-CoV-2_nsp10,P0DTC1
P19440,GGT1,SARS-CoV-2_nsp10,P0DTC1
P36268,GGT2,SARS-CoV-2_nsp10,P0DTC1
A6NGU5,GGT3P,SARS-CoV-2_nsp10,P0DTC1
Q6P531,GGT6,SARS-CoV-2_nsp10,P0DTC1
P06396,GSN,SARS-CoV-2_nsp10,P0DTC1
Q92847,GHSR,SARS-CoV-2_nsp10,P0DTC1
P48664,SLC1A6,SARS-CoV-2_nsp10,P0DTC1
Q13315,ATM,SARS-CoV-2_nsp10,P0DTC1
Q15018,ABRAXAS2,SARS-CoV-2_nsp10,P0DTC1
Q9UL45,BLOC1S6,SARS-CoV-2_nsp10,P0DTC1
Q92560,BAP1,SARS-CoV-2_nsp10,P0DTC1
Q86UK0,ABCA12,SARS-CoV-2_nsp10,P0DTC1
Q2M3G0,ABCB5,SARS-CoV-2_nsp10,P0DTC1
A4D250,BLACE,SARS-CoV-2_nsp10,P0DTC1
Q9UL15,BAG5,SARS-CoV-2_nsp10,P0DTC1
Q14032,BAAT,SARS-CoV-2_nsp10,P0DTC1
A1A5D9,BICDL2,SARS-CoV-2_nsp10,P0DTC1
P53004,BLVRA,SARS-CoV-2_nsp10,P0DTC1
Q5JWF8,ACTL10,SARS-CoV-2_nsp10,P0DTC1
Q6PCB6,ABHD17C,SARS-CoV-2_nsp10,P0DTC1
P29275,ADORA2B,SARS-CoV-2_nsp10,P0DTC1
P54619,PRKAG1,SARS-CoV-2_nsp10,P0DTC1
Q9NWT8,AURKAIP1,SARS-CoV-2_nsp10,P0DTC1
O43521,BCL2L11,SARS-CoV-2_nsp10,P0DTC1
Q69YU5,BRAWNIN,SARS-CoV-2_nsp10,P0DTC1
Q8N7J2,AMER2,SARS-CoV-2_nsp10,P0DTC1
Q9Y653,ADGRG1,SARS-CoV-2_nsp10,P0DTC1
Q8N8R7,ARL14EP,SARS-CoV-2_nsp10,P0DTC1
P05141,SLC25A5,SARS-CoV-2_nsp10,P0DTC1
O14514,ADGRB1,SARS-CoV-2_nsp10,P0DTC1
Q0VDE8,ADIG,SARS-CoV-2_nsp10,P0DTC1
P55198,MLLT6,SARS-CoV-2_nsp10,P0DTC1
O95081,AGFG2,SARS-CoV-2_nsp10,P0DTC1
Q9NX46,ADPRS,SARS-CoV-2_nsp10,P0DTC1
P51878,CASP5,SARS-CoV-2_nsp10,P0DTC1
Q9NQ75,CASS4,SARS-CoV-2_nsp10,P0DTC1
O94989,ARHGEF15,SARS-CoV-2_nsp10,P0DTC1
Q8NAP1,CASTOR3,SARS-CoV-2_nsp10,P0DTC1
Q92624,APPBP2,SARS-CoV-2_nsp10,P0DTC1
Q96LZ3,PPP3R2,SARS-CoV-2_nsp10,P0DTC1
Q4KMQ2,ANO6,SARS-CoV-2_nsp10,P0DTC1
Q75V66,ANO5,SARS-CoV-2_nsp10,P0DTC1
Q7Z6R9,TFAP2D,SARS-CoV-2_nsp10,P0DTC1
P20594,NPR2,SARS-CoV-2_nsp10,P0DTC1
Q8IVW6,ARID3B,SARS-CoV-2_nsp10,P0DTC1
Q92583,CCL17,SARS-CoV-2_nsp10,P0DTC1
P29374,ARID4A,SARS-CoV-2_nsp10,P0DTC1
O75976,CPD,SARS-CoV-2_nsp10,P0DTC1
Q4LE39,ARID4B,SARS-CoV-2_nsp10,P0DTC1
P22362,CCL1,SARS-CoV-2_nsp10,P0DTC1
P35626,GRK3,SARS-CoV-2_nsp10,P0DTC1
Q6UB99,ANKRD11,SARS-CoV-2_nsp10,P0DTC1
Q9NRJ3,CCL28,SARS-CoV-2_nsp10,P0DTC1
Q6P6B7,ANKRD16,SARS-CoV-2_nsp10,P0DTC1
Q96LX7,CCDC17,SARS-CoV-2_nsp10,P0DTC1
Q9GZV1,ANKRD2,SARS-CoV-2_nsp10,P0DTC1
P48052,CPA2,SARS-CoV-2_nsp10,P0DTC1
A6NM10,AQP12B,SARS-CoV-2_nsp10,P0DTC1
Q9BXX3,ANKRD30A,SARS-CoV-2_nsp10,P0DTC1
Q07075,ENPEP,SARS-CoV-2_nsp10,P0DTC1
Q9BZ19,ANKRD60,SARS-CoV-2_nsp10,P0DTC1
P20020,ATP2B1,SARS-CoV-2_nsp10,P0DTC1
Q2TB18,ASTE1,SARS-CoV-2_nsp10,P0DTC1
Q9Y284,WDR83OS,SARS-CoV-2_nsp10,P0DTC1
P0DMR3,ATXN8OS,SARS-CoV-2_nsp10,P0DTC1
Q495Z4,ASB16-AS1,SARS-CoV-2_nsp10,P0DTC1
Q6PL18,ATAD2,SARS-CoV-2_nsp10,P0DTC1
O75185,ATP2C2,SARS-CoV-2_nsp10,P0DTC1
O15511,ARPC5,SARS-CoV-2_nsp10,P0DTC1
Q8NAA6,LINC02694,SARS-CoV-2_nsp10,P0DTC1
P36575,ARR3,SARS-CoV-2_nsp10,P0DTC1
P10523,SAG,SARS-CoV-2_nsp10,P0DTC1
Q8NEN0,ARMC2,SARS-CoV-2_nsp10,P0DTC1
Q5W041,ARMC3,SARS-CoV-2_nsp10,P0DTC1
P49761,CLK3,SARS-CoV-2_nsp10,P0DTC1
P35670,ATP7B,SARS-CoV-2_nsp10,P0DTC1
Q9Y5P2,CSAG2,SARS-CoV-2_nsp10,P0DTC1
Q7Z4B0,LINC00305,SARS-CoV-2_nsp10,P0DTC1
A8K830,COLCA2,SARS-CoV-2_nsp10,P0DTC1
Q6VVX0,CYP2R1,SARS-CoV-2_nsp10,P0DTC1
O75534,CSDE1,SARS-CoV-2_nsp10,P0DTC1
P04118,CLPS,SARS-CoV-2_nsp10,P0DTC1
Q9Y2W7,KCNIP3,SARS-CoV-2_nsp10,P0DTC1
P26998,CRYBB3,SARS-CoV-2_nsp10,P0DTC1
O60519,CREBL2,SARS-CoV-2_nsp10,P0DTC1
Q9UJA2,CRLS1,SARS-CoV-2_nsp10,P0DTC1
Q86VX2,COMMD7,SARS-CoV-2_nsp10,P0DTC1
P78537,BLOC1S1,SARS-CoV-2_nsp10,P0DTC1
Q9BUF7,CRB3,SARS-CoV-2_nsp10,P0DTC1
Q8NHY2,COP1,SARS-CoV-2_nsp10,P0DTC1
Q8WXD9,CASKIN1,SARS-CoV-2_nsp10,P0DTC1
Q67FW5,B3GNTL1,SARS-CoV-2_nsp10,P0DTC1
P62324,BTG1,SARS-CoV-2_nsp10,P0DTC1
O75150,RNF40,SARS-CoV-2_nsp10,P0DTC1
P55061,TMBIM6,SARS-CoV-2_nsp10,P0DTC1
Q8WUW1,BRK1,SARS-CoV-2_nsp10,P0DTC1
Q53TN4,CYBRD1,SARS-CoV-2_nsp10,P0DTC1
Q00587,CDC42EP1,SARS-CoV-2_nsp10,P0DTC1
Q8N888,BCORP1,SARS-CoV-2_nsp10,P0DTC1
A0PJW8,DAPL1,SARS-CoV-2_nsp10,P0DTC1
Q9H425,C1orf198,SARS-CoV-2_nsp10,P0DTC1
Q8WVQ1,CANT1,SARS-CoV-2_nsp10,P0DTC1
O95180,CACNA1H,SARS-CoV-2_nsp10,P0DTC1
Q8TCT0,CERK,SARS-CoV-2_nsp10,P0DTC1
A6NKQ9,CGB1,SARS-CoV-2_nsp10,P0DTC1
Q52M75,LINC01554,SARS-CoV-2_nsp10,P0DTC1
P00746,CFD,SARS-CoV-2_nsp10,P0DTC1
Q8IWY9,CDAN1,SARS-CoV-2_nsp10,P0DTC1
P30281,CCND3,SARS-CoV-2_nsp10,P0DTC1
A0A1B0GUT2,C10orf143,SARS-CoV-2_nsp10,P0DTC1
Q6ZMN8,CCNI2,SARS-CoV-2_nsp10,P0DTC1
Q8N0X4,CLYBL,SARS-CoV-2_nsp10,P0DTC1
O43916,CHST1,SARS-CoV-2_nsp10,P0DTC1
P21728,DRD1,SARS-CoV-2_nsp10,P0DTC1
O43529,CHST10,SARS-CoV-2_nsp10,P0DTC1
Q5U649,C12orf60,SARS-CoV-2_nsp10,P0DTC1
Q8NHS4,CLHC1,SARS-CoV-2_nsp10,P0DTC1
Q7Z460,CLASP1,SARS-CoV-2_nsp10,P0DTC1
P13671,C6,SARS-CoV-2_nsp10,P0DTC1
Q4LDR2,CTXN3,SARS-CoV-2_nsp10,P0DTC1
A6NIU2,LINC01549,SARS-CoV-2_nsp10,P0DTC1
Q6PEY0,GJB7,SARS-CoV-2_nsp10,P0DTC1
Q6UXB2,CXCL17,SARS-CoV-2_nsp10,P0DTC1
P0DMU8,CT45A5,SARS-CoV-2_nsp10,P0DTC1
P0DMV1,CT45A8,SARS-CoV-2_nsp10,P0DTC1
Q8NBC4,C20orf203,SARS-CoV-2_nsp10,P0DTC1
Q9NRD1,FBXO6,SARS-CoV-2_nsp10,P0DTC1
Q8N140,EID3,SARS-CoV-2_nsp10,P0DTC1
Q92782,DPF1,SARS-CoV-2_nsp10,P0DTC1
Q9BY44,EIF2A,SARS-CoV-2_nsp10,P0DTC1
Q14183,DOC2A,SARS-CoV-2_nsp10,P0DTC1
Q5T0W9,FAM83B,SARS-CoV-2_nsp10,P0DTC1
Q8N2X6,EXOC3-AS1,SARS-CoV-2_nsp10,P0DTC1
Q8IV48,ERI1,SARS-CoV-2_nsp10,P0DTC1
Q6P2I3,FAHD2B,SARS-CoV-2_nsp10,P0DTC1
P13716,ALAD,SARS-CoV-2_nsp10,P0DTC1
Q6NZ36,FAAP20,SARS-CoV-2_nsp10,P0DTC1
P06744,GPI,SARS-CoV-2_nsp10,P0DTC1
Q14697,GANAB,SARS-CoV-2_nsp10,P0DTC1
P24522,GADD45A,SARS-CoV-2_nsp10,P0DTC1
O60861,GAS7,SARS-CoV-2_nsp10,P0DTC1
Q5H9T9,FSCB,SARS-CoV-2_nsp10,P0DTC1
P25090,FPR2,SARS-CoV-2_nsp10,P0DTC1
P02792,FTL,SARS-CoV-2_nsp10,P0DTC1
Q8IX07,ZFPM1,SARS-CoV-2_nsp10,P0DTC1
P15407,FOSL1,SARS-CoV-2_nsp10,P0DTC1
P52306,RAP1GDS1,SARS-CoV-2_nsp10,P0DTC1
P59768,GNG2,SARS-CoV-2_nsp10,P0DTC1
Q86TH1,ADAMTSL2,SARS-CoV-2_nsp10,P0DTC1
Q8NHH9,ATL2,SARS-CoV-2_nsp10,P0DTC1
P11229,CHRM1,SARS-CoV-2_nsp10,P0DTC1
Q7L211,ABHD13,SARS-CoV-2_nsp10,P0DTC1
Q96Q91,SLC4A9,SARS-CoV-2_nsp10,P0DTC1
Q9H845,ACAD9,SARS-CoV-2_nsp10,P0DTC1
Q9NPZ5,B3GAT2,SARS-CoV-2_nsp10,P0DTC1
Q5VUR7,ANKRD20A3P,SARS-CoV-2_nsp10,P0DTC1
Q15059,BRD3,SARS-CoV-2_nsp10,P0DTC1
P00519,ABL1,SARS-CoV-2_nsp10,P0DTC1
Q8NE71,ABCF1,SARS-CoV-2_nsp10,P0DTC1
Q99798,ACO2,SARS-CoV-2_nsp10,P0DTC1
Q9UGM1,CHRNA9,SARS-CoV-2_nsp10,P0DTC1
Q9UIF8,BAZ2B,SARS-CoV-2_nsp10,P0DTC1
P07108,DBI,SARS-CoV-2_nsp10,P0DTC1
Q66LE6,PPP2R2D,SARS-CoV-2_nsp10,P0DTC1
Q12934,BFSP1,SARS-CoV-2_nsp10,P0DTC1
Q86UB2,BIVM,SARS-CoV-2_nsp10,P0DTC1
O60756,BCE1,SARS-CoV-2_nsp10,P0DTC1
Q9Y6D6,ARFGEF1,SARS-CoV-2_nsp10,P0DTC1
Q9Y614,ACTL7B,SARS-CoV-2_nsp10,P0DTC1
P16442,ABO,SARS-CoV-2_nsp10,P0DTC1
Q969T7,NT5C3B,SARS-CoV-2_nsp10,P0DTC1
P30939,HTR1F,SARS-CoV-2_nsp10,P0DTC1
P00505,GOT2,SARS-CoV-2_nsp10,P0DTC1
P28335,HTR2C,SARS-CoV-2_nsp10,P0DTC1
O95831,AIFM1,SARS-CoV-2_nsp10,P0DTC1
Q9H8T0,AKTIP,SARS-CoV-2_nsp10,P0DTC1
Q8N944,AMER3,SARS-CoV-2_nsp10,P0DTC1
P40394,ADH7,SARS-CoV-2_nsp10,P0DTC1
P43353,ALDH3B1,SARS-CoV-2_nsp10,P0DTC1
P61163,ACTR1A,SARS-CoV-2_nsp10,P0DTC1
P35348,ADRA1A,SARS-CoV-2_nsp10,P0DTC1
Q9BUB4,ADAT1,SARS-CoV-2_nsp10,P0DTC1
O95352,ATG7,SARS-CoV-2_nsp10,P0DTC1
Q9HD20,ATP13A1,SARS-CoV-2_nsp10,P0DTC1
Q5U4P2,ASPHD1,SARS-CoV-2_nsp10,P0DTC1
P14415,ATP1B2,SARS-CoV-2_nsp10,P0DTC1
Q6NXE6,ARMC6,SARS-CoV-2_nsp10,P0DTC1
Q8IUR7,ARMC8,SARS-CoV-2_nsp10,P0DTC1
Q5T2E6,ARMH3,SARS-CoV-2_nsp10,P0DTC1
Q5VT79,ANXA8L1,SARS-CoV-2_nsp10,P0DTC1
A6NMY6,ANXA2P2,SARS-CoV-2_nsp10,P0DTC1
Q8TCG5,CPT1C,SARS-CoV-2_nsp10,P0DTC1
P05093,CYP17A1,SARS-CoV-2_nsp10,P0DTC1
P23786,CPT2,SARS-CoV-2_nsp10,P0DTC1
Q9UMD9,COL17A1,SARS-CoV-2_nsp10,P0DTC1
Q96L46,CAPNS2,SARS-CoV-2_nsp10,P0DTC1
A5YM72,CARNS1,SARS-CoV-2_nsp10,P0DTC1
Q5TA50,CPTP,SARS-CoV-2_nsp10,P0DTC1
Q9H3G5,CPVL,SARS-CoV-2_nsp10,P0DTC1
Q8N1N5,CRIPAK,SARS-CoV-2_nsp10,P0DTC1
P00403,MT-CO2,SARS-CoV-2_nsp10,P0DTC1
Q96PZ7,CSMD1,SARS-CoV-2_nsp10,P0DTC1
Q9UQ03,CORO2B,SARS-CoV-2_nsp10,P0DTC1
Q7Z407,CSMD3,SARS-CoV-2_nsp10,P0DTC1
Q8IZC6,COL27A1,SARS-CoV-2_nsp10,P0DTC1
P22914,CRYGS,SARS-CoV-2_nsp10,P0DTC1
Q7Z4L0,COX8C,SARS-CoV-2_nsp10,P0DTC1
Q6QEF8,CORO6,SARS-CoV-2_nsp10,P0DTC1
Q9H0A8,COMMD4,SARS-CoV-2_nsp10,P0DTC1
A6NJJ6,C19orf67,SARS-CoV-2_nsp10,P0DTC1
C9J6K1,C19orf81,SARS-CoV-2_nsp10,P0DTC1
P11509,CYP2A6,SARS-CoV-2_nsp10,P0DTC1
Q7L5N1,COPS6,SARS-CoV-2_nsp10,P0DTC1
Q14019,COTL1,SARS-CoV-2_nsp10,P0DTC1
Q9UBW8,COPS7A,SARS-CoV-2_nsp10,P0DTC1
Q9H9Q2,COPS7B,SARS-CoV-2_nsp10,P0DTC1
Q99627,COPS8,SARS-CoV-2_nsp10,P0DTC1
P10606,COX5B,SARS-CoV-2_nsp10,P0DTC1
H7BZ55,CROCC2,SARS-CoV-2_nsp10,P0DTC1
P15056,BRAF,SARS-CoV-2_nsp10,P0DTC1
Q99728,BARD1,SARS-CoV-2_nsp10,P0DTC1
Q96KV6,BTN2A3P,SARS-CoV-2_nsp10,P0DTC1
Q9BZE3,BARHL1,SARS-CoV-2_nsp10,P0DTC1
Q9BYG0,B3GNT5,SARS-CoV-2_nsp10,P0DTC1
O95696,BRD1,SARS-CoV-2_nsp10,P0DTC1
Q6UX72,B3GNT9,SARS-CoV-2_nsp10,P0DTC1
Q7Z5W3,BCDIN3D,SARS-CoV-2_nsp10,P0DTC1
Q86Y27,BAGE5,SARS-CoV-2_nsp10,P0DTC1
Q969J3,BORCS5,SARS-CoV-2_nsp10,P0DTC1
Q6UXG8,BTNL9,SARS-CoV-2_nsp10,P0DTC1
Q6W2J9,BCOR,SARS-CoV-2_nsp10,P0DTC1
Q8TAB5,C1orf216,SARS-CoV-2_nsp10,P0DTC1
Q9BWT7,CARD10,SARS-CoV-2_nsp10,P0DTC1
Q8N126,CADM3,SARS-CoV-2_nsp10,P0DTC1
Q6UW01,CBLN3,SARS-CoV-2_nsp10,P0DTC1
Q502W7,CCDC38,SARS-CoV-2_nsp10,P0DTC1
Q8IWA6,CCDC60,SARS-CoV-2_nsp10,P0DTC1
Q9Y4F5,CEP170B,SARS-CoV-2_nsp10,P0DTC1
Q6ZUJ4,C3orf62,SARS-CoV-2_nsp10,P0DTC1
Q69YN2,CWF19L1,SARS-CoV-2_nsp10,P0DTC1
Q5R3K3,CALHM6,SARS-CoV-2_nsp10,P0DTC1
Q9NRR3,CDC42SE2,SARS-CoV-2_nsp10,P0DTC1
Q9P0X4,CACNA1I,SARS-CoV-2_nsp10,P0DTC1
Q07021,C1QBP,SARS-CoV-2_nsp10,P0DTC1
P11586,MTHFD1,SARS-CoV-2_nsp10,P0DTC1
Q6UB35,MTHFD1L,SARS-CoV-2_nsp10,P0DTC1
Q9HBT6,CDH20,SARS-CoV-2_nsp10,P0DTC1
P21730,C5AR1,SARS-CoV-2_nsp10,P0DTC1
